SKU,Quantity,Reason,Month,Year
B3SM2058TV-BOBROSS-XL,1,CR-UNWANTED_ITEM,December,2021
CY034-ChristmasStoryUnionSuit-XXL,1,AMZ-PG-APP-TOO-SMALL,December,2021
ElfLoungePants-WR0322-52-L,1,AMZ-PG-APP-TOO-LARGE,December,2021
DH394MAU1-DeadpoolSweater-3XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
UFSM2083TV-PULPFICTION-L,1,AMZ-PG-APP-TOO-LARGE,December,2021
XmasStoryRalphieUCS-CSSM2356-4XL,1,CR-DEFECTIVE,December,2021
ElfLoungePants-WR0322-52-XL,1,CR-UNWANTED_ITEM,December,2021
FilthyAnimalLoungePants-XF003-M,1,DID_NOT_LIKE_FABRIC,December,2021
RMSM2391TV-RickMortyWubba-M,1,CR-SWITCHEROO,December,2021
NL029-ChristmasVacationPajamaSet-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,December,2021
NSHA2204-NarutoLeafHeadband,1,AMZ-PG-APP-TOO-LARGE,December,2021
20337-EddieRVSweater-Blue-L,1,CR-DEFECTIVE,December,2021
UglySweater-HappyHolidaysCrossed-XXL,1,AMZ-PG-APP-STYLE,December,2021
ChristmasOrnaments-JesusSelfie-100786,1,CR-DAMAGED_BY_FC,December,2021
ChristmasOrnaments-FrostyBlowman-100789,1,CR-DAMAGED_BY_FC,December,2021
CVGriswoldLoungePants-WR0319-52-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
flinttropicssocks,1,CR-UNWANTED_ITEM,December,2021
Santa-AnimatedPlushy,1,CR-UNWANTED_ITEM,December,2021
NSPH3266-NarutoPajamas,1,CR-DEFECTIVE,December,2021
SlytherinRobe-HP0284-S/M,1,CR-UNWANTED_ITEM,December,2021
JackintheBox-Santa,1,CR-DEFECTIVE,December,2021
CVGriswoldLoungePants-WR0319-52-M,1,AMZ-PG-APP-TOO-SMALL,December,2021
drseuss029thing2-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
rockyrobe2,1,CR-UNWANTED_ITEM,December,2021
starwars168-4X,1,AMZ-PG-APP-TOO-SMALL,December,2021
ucs3d001-S,2,AMZ-PG-APP-TOO-LARGE,December,2021
ucs3d001-XS,2,DID_NOT_LIKE_FABRIC,December,2021
RMSM2115-RickMorty-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
wrestlingboots-LY,1,CR-UNWANTED_ITEM,December,2021
revengenerds002-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
beautybeast001-L-XL,1,AMZ-PG-BAD-DESC,December,2021
204292-DeerRingSweater-XS,2,AMZ-PG-APP-TOO-LARGE,December,2021
ucs3d002-XS,1,AMZ-PG-APP-TOO-SMALL,December,2021
UglySweater-YetitoParty-S,2,AMZ-PG-APP-TOO-LARGE,December,2021
ucs3d002-M,1,AMZ-PG-APP-TOO-LARGE,December,2021
204292-DeerRingSweater-M,1,AMZ-PG-APP-TOO-LARGE,December,2021
ucs3d002-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
204292-DeerRingSweater-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,December,2021
DS197-UglySweater-M,1,AMZ-PG-APP-TOO-LARGE,December,2021
S2258-UglySweater-L,1,CR-UNWANTED_ITEM,December,2021
YTSM2035-PizzaPlanet-XL,1,CR-SWITCHEROO,December,2021
