SKU,Quantity,Reason,Month,Year
oktoberfestlederhosenPANTS-34,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
dodgeball003-XXL,1,CR-UNWANTED_ITEM,October,2021
dodgeball003-XL,1,CR-UNWANTED_ITEM,October,2021
SquidGameSuit-RED-Triangle-M,1,CR-UNWANTED_ITEM,October,2021
EMSQ6009TV-HarleyQuinnGloveSET,1,CR-QUALITY_UNACCEPTABLE,October,2021
220757-AverageJoesWomensSet-M,1,CR-UNWANTED_ITEM,October,2021
100950-CowboyChaps,1,AMZ-PG-APP-TOO-SMALL,October,2021
hulkhogancostumesetYELsunYELban-M,1,CR-QUALITY_UNACCEPTABLE,October,2021
powerrangersset001pink-M,1,AMZ-PG-APP-TOO-LARGE,October,2021
hulkpantsN001-M,1,AMZ-PG-APP-TOO-SMALL,October,2021
SquidGameSuit-GREEN-001-2XL,1,AMZ-PG-BAD-DESC,October,2021
Riverdale-220702-XL,1,AMZ-PG-APP-TOO-SMALL,October,2021
Dodgeball003-M,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
dodgeball003-XS,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
snlbearsVESTsweater-L,1,AMZ-PG-APP-TOO-LARGE,October,2021
QueenofMusic-Armband,1,CR-UNWANTED_ITEM,October,2021
blowupguitar,1,CR-UNWANTED_ITEM,October,2021
100606-SemiRimlessYellowGlasses,1,AMZ-PG-APP-STYLE,October,2021
1180-GingerBeard,1,CR-QUALITY_UNACCEPTABLE,October,2021
usa002-XXL,1,AMZ-PG-APP-TOO-SMALL,October,2021
GBVenkmansLSTee-XL,1,AMZ-PG-APP-TOO-SMALL,October,2021
GBVenkmansLSTee-XXL,1,DID_NOT_LIKE_FABRIC,October,2021
superherocape002ADULTred-blu,1,AMZ-PG-APP-TOO-SMALL,October,2021
machomanbandana-Red,1,CR-UNWANTED_ITEM,October,2021
HJCO2021-HootersCostumeSet-L,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
BoxingRobe-Red,1,CR-MISSED_ESTIMATED_DELIVERY,October,2021
chubsuitsumo-adult,1,CR-DEFECTIVE,October,2021
starwars164-XXL,1,AMZ-PG-APP-TOO-SMALL,October,2021
juno004-L,1,CR-UNWANTED_ITEM,October,2021
220733-WaldoOnesie-12M,1,CR-UNWANTED_ITEM,October,2021
CY034-ChristmasStoryUnionSuit-M,1,CR-UNWANTED_ITEM,October,2021
insideoutjoywig,1,AMZ-PG-APP-TOO-LARGE,October,2021
