SKU,Quantity,Reason,Month,Year
220078-SharkChubSuitYellow-Adult,1,CR-UNWANTED_ITEM,March,2022
220785-DumbDumber-ORNG-S,1,CR-SWITCHEROO,March,2022
dosequiswig001,1,CR-UNWANTED_ITEM,March,2022
woodycostumeshirt-3XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
ferris010-XL,1,CR-UNWANTED_ITEM,March,2022
caddyshackhat001,1,AMZ-PG-APP-TOO-LARGE,March,2022
powerrangers007-M,1,CR-UNWANTED_ITEM,March,2022
alsunny001bhood-XL,1,AMZ-PG-APP-STYLE,March,2022
drseuss015-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss015-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
S78322-SteamPunkMonocle,1,CR-UNWANTED_ITEM,March,2022
StrangerThingsSocks,1,CR-UNWANTED_ITEM,March,2022
wwe060green-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
220080-SharkChubSuitPink-Adult,1,CR-DEFECTIVE,March,2022
rockyrobe2,1,DID_NOT_LIKE_FABRIC,March,2022
100576BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
bigl032-XXXL,1,AMZ-PG-APP-TOO-LARGE,March,2022
wildthingscostume001-M,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss027thing1-XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
Curly80'sHair-1232,1,CR-SWITCHEROO,March,2022
revengenerds005-M,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
102025-InfOrnament-18-Silver,1,CR-FOUND_BETTER_PRICE,March,2022
mm003JRSblue-XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
drseuss015-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss015-XL,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
220080-SharkChubSuitPink-Adult,1,AMZ-PG-APP-TOO-SMALL,March,2022
SoapLoofahCostume,1,AMZ-PG-BAD-DESC,March,2022
StarWarsFinnJacket-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
bigl032-XXXL,1,AMZ-PG-APP-TOO-LARGE,March,2022
mm003JRSyellow-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
bigl012-XXL,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss015-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
bigl032-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
topgun002-XXXL,1,CR-UNWANTED_ITEM,March,2022
M&M-Green-JUNIORS-Shirt-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
220080-SharkChubSuitPink-Adult,1,AMZ-PG-APP-TOO-LARGE,March,2022
AMZ-irishyoga-3001-Tee-Kelly-XL,1,CR-QUALITY_UNACCEPTABLE,March,2022
dresshat001HAT1-Red,1,AMZ-PG-APP-TOO-SMALL,March,2022
starwars129-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
karatekidcobrakaidlxcostume-Deluxe,1,AMZ-PG-APP-TOO-LARGE,March,2022
marvel040-XXL,1,AMZ-PG-APP-STYLE,March,2022
curiousgeorgecostumeset-S,1,DID_NOT_LIKE_FABRIC,March,2022
ImperialOfficerCap-ECSW2060TV-Black,2,CR-UNWANTED_ITEM,March,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,March,2022
starwars095-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
QueenofMusic-Armband,1,CR-DEFECTIVE,March,2022
sein023-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
220785-DumbDumber-ORNG-XL,1,CR-UNWANTED_ITEM,March,2022
BoxingRobe-Black,11,CR-UNWANTED_ITEM,March,2022
drseuss015-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
YTAS2063TV-PizzaPlanetShirt-M,2,CR-UNWANTED_ITEM,March,2022
YTAS2063TV-PizzaPlanetShirt-M,4,CR-UNWANTED_ITEM,March,2022
YTAS2063TV-PizzaPlanetShirt-L,5,CR-UNWANTED_ITEM,March,2022
PowerRangers-Yellow-SLShirt-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
sein023-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
hulk001N-L,1,CR-DEFECTIVE,March,2022
drseuss027thing1-M,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
waldocostumeDELUXE-BOYS-M,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
bigl032-S,1,CR-QUALITY_UNACCEPTABLE,March,2022
drseuss015-M,1,AMZ-PG-APP-STYLE,March,2022
frozen013-6,1,AMZ-PG-APP-TOO-LARGE,March,2022
snlbearsVESTsweater-M,1,CR-UNWANTED_ITEM,March,2022
starwars037-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
M&M-Green-ADULT-Shirt-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
boratthong,1,AMZ-PG-APP-STYLE,March,2022
1152-WendyWig,1,AMZ-PG-APP-TOO-SMALL,March,2022
ApolloShorts-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
PaddysAdjustableHat-2185,1,CR-UNWANTED_ITEM,March,2022
220743-FlintTropicsSHORTS-S/M,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss015-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
ferris010-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
drseuss015-M,1,CR-UNWANTED_ITEM,March,2022
machomanbandana-Red,1,AMZ-PG-BAD-DESC,March,2022
220845-BoxingRobeKids-Blu,1,CR-UNWANTED_ITEM,March,2022
CowgirlShirt-204051-XL,1,AMZ-PG-BAD-DESC,March,2022
220078-SharkChubSuitYellow-Adult,1,AMZ-PG-APP-TOO-SMALL,March,2022
powerrangers018yellow-18/24,1,AMZ-PG-APP-TOO-LARGE,March,2022
ApolloShorts-M,1,CR-UNWANTED_ITEM,March,2022
wrestlingboots-SY,1,CR-UNWANTED_ITEM,March,2022
ledzeppelin002-L,1,AMZ-PG-APP-TOO-LARGE,March,2022
AsylumWig-1202,1,AMZ-PG-APP-TOO-SMALL,March,2022
100980-TheQueenMusicBeltArmband,1,CR-UNWANTED_ITEM,March,2022
eastbound014-L,1,AMZ-PG-APP-STYLE,March,2022
powerrangers007-M,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
220743-FlintTropicsSHORTS-L/XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
drseuss015-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
mm003JRSyellow-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
wrestlingboots-MB,1,CR-UNWANTED_ITEM,March,2022
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
InflatableGiraffe-Teen,1,AMZ-PG-APP-TOO-LARGE,March,2022
220078-SharkChubSuitYellow-Adult,1,CR-QUALITY_UNACCEPTABLE,March,2022
220079-SharkChubSuitBlue-Adult,1,CR-QUALITY_UNACCEPTABLE,March,2022
220765-HollywoodYellowShirt-M,1,CR-UNWANTED_ITEM,March,2022
shopkins001-XS,1,AMZ-PG-APP-TOO-SMALL,March,2022
220623-plus,1,CR-QUALITY_UNACCEPTABLE,March,2022
mashhat002,1,AMZ-PG-APP-STYLE,March,2022
mash009-XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
rocksock006BLACK-XXL,1,AMZ-PG-APP-TOO-LARGE,March,2022
drseuss015-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
