SKU,Quantity,Reason,Month,Year
SharkCoustumeYouth,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
puddinchoker1,1,AMZ-PG-WJ-TOO-SMALL,September,2022
220876-SuperBadPants-S,1,CR-DEFECTIVE,September,2022
tmntonesiePURPLE-12M,1,AMZ-PG-APP-TOO-LARGE,September,2022
starwars152-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
weekndwig001,1,CR-UNWANTED_ITEM,September,2022
SharkCoustumeYouth,1,AMZ-PG-BAD-DESC,September,2022
suicidesquad003-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
gameofthrones008,1,CR-UNWANTED_ITEM,September,2022
103013-TmntEyeMask-Orange,1,CR-DEFECTIVE,September,2022
103013-TmntEyeMask-Purple,1,CR-DEFECTIVE,September,2022
103013-TmntEyeMask-Red,1,CR-DEFECTIVE,September,2022
SharkCoustumeYouth,1,CR-UNWANTED_ITEM,September,2022
DSTS26MGS-WoodyJuniorsTshirt-XL,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
SharkCoustumeYouth,1,CR-UNWANTED_ITEM,September,2022
amywinehousewig,1,CR-DEFECTIVE,September,2022
leagueoftheirownGIRLS-7/8,1,AMZ-PG-APP-TOO-LARGE,September,2022
suicidesquadhat001,1,DID_NOT_LIKE_COLOR,September,2022
suicidesquad010-M,1,AMZ-PG-APP-STYLE,September,2022
starwars129-XXL,1,AMZ-PG-BAD-DESC,September,2022
nerdstankdressBLUE-XL,1,CR-UNWANTED_ITEM,September,2022
tmnt047tankdressLeo-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
846523-WonderlandBoyshorts,1,AMZ-PG-APP-STYLE,September,2022
glee012-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,September,2022
glee012-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
220850-ChuckieCostume-2T,1,AMZ-PG-BAD-DESC,September,2022
100576BROWN-S,1,DID_NOT_LIKE_COLOR,September,2022
100576BROWN-M,1,DID_NOT_LIKE_COLOR,September,2022
starwars129-M,1,CR-UNWANTED_ITEM,September,2022
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
tmntonesieBLUE-24M,1,CR-FOUND_BETTER_PRICE,September,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-LARGE,September,2022
SharkCoustumeYouth,1,CR-ORDERED_WRONG_ITEM,September,2022
hulk001-XL,1,CR-DEFECTIVE,September,2022
puddinchoker1,1,AMZ-PG-WJ-TARNISHED,September,2022
starwars164-XL,1,AMZ-PG-APP-STYLE,September,2022
QF009BBSTV-BlueyPajamas-6,1,CR-UNWANTED_ITEM,September,2022
bigl032-XL,1,AMZ-PG-APP-TOO-LARGE,September,2022
leagueoftheirowncostume-Small/Medium,1,AMZ-PG-APP-TOO-SMALL,September,2022
acdc011-XL,1,AMZ-PG-APP-TOO-LARGE,September,2022
suicidesquad003-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
Joes001-XL,2,CR-UNWANTED_ITEM,September,2022
trueblood009jr-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-MISSING_PARTS,September,2022
Ghostbusters-GBXX1A-M,1,CR-FOUND_BETTER_PRICE,September,2022
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
220776-BigBoyOverall-BLUE-L/XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
220775-BigBoyOverall-RED-S/M,1,AMZ-PG-APP-TOO-SMALL,September,2022
100576BROWN-L,1,AMZ-PG-APP-TOO-LARGE,September,2022
semiprocostumePLUS,1,AMZ-PG-APP-TOO-LARGE,September,2022
100584-SheriffBoots-6/7,1,AMZ-PG-APP-TOO-SMALL,September,2022
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
tmnteyemaskset,1,CR-UNWANTED_ITEM,September,2022
tmnt016-Don-Mens-XL,1,CR-UNWANTED_ITEM,September,2022
suicidesquad003-XS,1,CR-UNWANTED_ITEM,September,2022
4U9ML-ERNIE-CostumeShirt-M,1,CR-UNWANTED_ITEM,September,2022
hulkbriefs-S,1,AMZ-PG-APP-TOO-LARGE,September,2022
hulk001ys,1,AMZ-PG-APP-TOO-LARGE,September,2022
mannequin001nude-female,1,CR-ORDERED_WRONG_ITEM,September,2022
