SKU,Quantity,Reason,Month
superherocape002ADULTred-blu,1,CR-MISSED_ESTIMATED_DELIVERY,May
oktoberfestlederhosenPANTS-34,1,CR-UNWANTED_ITEM,May
juno003-M,1,AMZ-PG-APP-TOO-SMALL,May
220786-LT-DumbDumber-BLUE-XL,1,CR-MISSING_PARTS,May
oktoberfestlederhosenPANTS-40,1,AMZ-PG-APP-TOO-SMALL,May
JediBoots-100582-M,1,AMZ-PG-APP-TOO-SMALL,May
ledzeppelin002-M,1,CR-UNWANTED_ITEM,May
acwig,1,CR-UNWANTED_ITEM,May
WB1622-HarleyChemiseDress-S,1,CR-MISSED_ESTIMATED_DELIVERY,May
ApolloShorts-L,1,AMZ-PG-APP-TOO-SMALL,May
220680-LadyBatCostume-L,1,CR-MISSED_ESTIMATED_DELIVERY,May
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,May
ultimatewarriorbandSet,1,CR-UNWANTED_ITEM,May
220660bksm,1,AMZ-PG-APP-TOO-SMALL,May
220712-DoctorScrubsKids-10/12,1,CR-UNWANTED_ITEM,May
1189-PrincessTrollWig,1,AMZ-PG-APP-STYLE,May
nwo003-M,1,AMZ-PG-APP-TOO-LARGE,May
220797-CaddyJumpsuit-L,1,CR-UNWANTED_ITEM,May
RetroWigHeadband-1191,1,CR-MISSED_ESTIMATED_DELIVERY,May
kennywig,1,AMZ-PG-APP-STYLE,May
eastbound018-L,1,AMZ-PG-APP-TOO-LARGE,May
eastbound017-L,1,AMZ-PG-APP-TOO-SMALL,May
eastbound006-XL,1,AMZ-PG-APP-TOO-LARGE,May
ledzeppelin002-M,1,DID_NOT_LIKE_FABRIC,May
220072-USAChubSuit-Adult,1,CR-UNWANTED_ITEM,May
starwars129-XXL,1,CR-UNWANTED_ITEM,May
supergirlswim001a-L,1,CR-QUALITY_UNACCEPTABLE,May
avatar001-L,1,AMZ-PG-APP-TOO-SMALL,May
highafrowig,1,CR-UNWANTED_ITEM,May
LolaSleepSet-WB1787-69-S,1,AMZ-PG-APP-TOO-LARGE,May
nintendo021-XL,1,AMZ-PG-APP-TOO-LARGE,May
acwig,1,CR-MISSED_ESTIMATED_DELIVERY,May
leagueoftheirowncostume-L/XL,1,CR-UNWANTED_ITEM,May
beautybeast001-S-M,1,CR-DEFECTIVE,May
220786-LT-DumbDumber-BLUE-L,1,CR-ORDERED_WRONG_ITEM,May
CowgirlShirt-204051-XS,1,CR-UNWANTED_ITEM,May
HS0215-MonopolyLoungePants-M,1,CR-SWITCHEROO,May
leagueoftheirownGIRLS-2T,1,AMZ-PG-APP-TOO-SMALL,May
powerrangers005-M,1,DID_NOT_LIKE_FABRIC,May
StarWarsFinnJacket-L,1,CR-QUALITY_UNACCEPTABLE,May
dresshat001HAT2-Grey,1,CR-UNWANTED_ITEM,May
peanuts044-S,1,AMZ-PG-APP-TOO-SMALL,May
tootsieroll001-L,1,AMZ-PG-APP-TOO-SMALL,May
PowerRangers-White-SLShirt-M,1,CR-UNWANTED_ITEM,May
PowerRangers-Yellow-SLShirt-M,1,CR-UNWANTED_ITEM,May
powerrangers007-M,1,CR-UNWANTED_ITEM,May
amywinehousewig,1,CR-ORDERED_WRONG_ITEM,May
ElizaZombieWig-1219,1,CR-MISSED_ESTIMATED_DELIVERY,May
WB0943-HQAllOverRedPants-XL,1,AMZ-PG-APP-TOO-LARGE,May
ElvisGlasses001-Gold,1,AMZ-PG-BAD-DESC,May
PowerRangers-Green-SLShirt-2XL,1,AMZ-PG-APP-TOO-LARGE,May
220752-RockfordPeachesMENS-2XL,1,CR-UNWANTED_ITEM,May
acwig,1,AMZ-PG-BAD-DESC,May
