SKU,Quantity,Reason,Month
ateam001-M,2,CR-UNWANTED_ITEM,June
ateam001-L,2,CR-UNWANTED_ITEM,June
ateam001-XL,1,CR-UNWANTED_ITEM,June
frankie002-L,1,CR-UNWANTED_ITEM,June
hulkhogancostumesetYELsunYELban-XL,1,AMZ-PG-BAD-DESC,June
dodgeball003-S,1,CR-DAMAGED_BY_FC,June
sbb015n-XL,1,CR-DEFECTIVE,June
PowerRangers-Yellow-SLShirt-M,1,DID_NOT_LIKE_FABRIC,June
bigl012-L,1,AMZ-PG-APP-TOO-SMALL,June
sharkcostume-XXL,1,AMZ-PG-APP-TOO-LARGE,June
QF009BBSTV-BlueyPajamas-4,1,CR-ORDERED_WRONG_ITEM,June
WB1658-WB1659-WonderWomanCostumeSet1-S,1,CR-UNWANTED_ITEM,June
220777-BigBoyOverall-ORANGE-S/M,1,CR-UNWANTED_ITEM,June
220886-DougVest-S,1,CR-UNWANTED_ITEM,June
SpaceJamHeadWristBand-ECLT7021TV,1,CR-FOUND_BETTER_PRICE,June
SecretStuffWaterBottle,1,CR-DEFECTIVE,June
bigbang017BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,June
100950-CowboyChaps1,1,CR-UNWANTED_ITEM,June
A9249-MarvelDress-XL,1,AMZ-PG-APP-TOO-SMALL,June
tmnteyemaskset,1,CR-UNWANTED_ITEM,June
220066-SpacemenChubSuit-Adult,1,AMZ-PG-APP-TOO-SMALL,June
220839-SashFlag,1,CR-DEFECTIVE,June
103005-RenaissanceBoots-S,1,CR-DEFECTIVE,June
DodgeballCobrasCostumeSet-S,1,CR-UNWANTED_ITEM,June
flintstones001-S,1,CR-MISSED_ESTIMATED_DELIVERY,June
wmw001,1,AMZ-PG-BAD-DESC,June
MUMA00EMNP-HotNoodsPants-XL,1,DID_NOT_LIKE_FABRIC,June
captamerica031-L,1,AMZ-PG-APP-TOO-LARGE,June
dodgeball003-M,1,CR-UNWANTED_ITEM,June
adventure001-XL,1,AMZ-PG-APP-TOO-SMALL,June
eastbound018-XXL,1,AMZ-PG-APP-TOO-LARGE,June
JackDaniels001-MensShirt-M,1,CR-DEFECTIVE,June
mash031-L,1,AMZ-PG-APP-STYLE,June
100578BLACK-L,1,AMZ-PG-APP-TOO-SMALL,June
PRangersShirtYouth-Green-M,1,AMZ-PG-APP-TOO-SMALL,June
PRangersShirtYouth-Blue-XS,1,AMZ-PG-APP-TOO-LARGE,June
NL029-ChristmasVacationPajamaSet-XXL,1,AMZ-PG-APP-TOO-SMALL,June
PowerRangers-Yellow-SLShirt-3XL,1,AMZ-PG-APP-TOO-SMALL,June
220752-RockfordPeachesMENS-S/M,1,AMZ-PG-APP-TOO-LARGE,June
nap006-XL,1,DID_NOT_LIKE_COLOR,June
incredhulk013-XXXL,1,AMZ-PG-APP-TOO-LARGE,June
TMNTShirt-Youth-Mike-M,1,AMZ-PG-APP-TOO-LARGE,June
insideoutjoywig,1,CR-UNWANTED_ITEM,June
hulk003-L,1,AMZ-PG-APP-TOO-SMALL,June
adventure002jr-XL,1,AMZ-PG-APP-TOO-SMALL,June
dodgeball003N-M,1,CR-DEFECTIVE,June
